输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,Polling主机,Polling DNS成功,Polling解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误,Polling HTTP成功,Polling HTTP状态码,Polling HTTP耗时毫秒,Polling HTTP服务器,Polling HTTP标题,Polling HTTP错误,Polling HTTPS成功,Polling HTTPS状态码,Polling HTTPS耗时毫秒,Polling HTTPS服务器,Polling HTTPS标题,Polling HTTPS错误
162.55.60.182,162.55.60.182,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,162.55.60.182,polling.162.55.60.182,False,,False,3068,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,198,,,True,244,,,True,471,220 burp.mbti.red Burp Collaborator Server ready,,True,547,220 burp.mbti.red Burp Collaborator Server ready,,False,1192,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '162.55.60.182'. (_ssl.c:992)",True,200,1485,Burp Collaborator https://burpcollaborator.net/,,,True,200,1886,Burp Collaborator https://burpcollaborator.net/,,,False,,148,,,"HTTPConnectionPool(host='polling.162.55.60.182', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.162.55.60.182', port=80): Failed to resolve 'polling.162.55.60.182' ([Errno 11001] getaddrinfo failed)""))",False,,2088,,,"HTTPSConnectionPool(host='polling.162.55.60.182', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.162.55.60.182', port=443): Failed to resolve 'polling.162.55.60.182' ([Errno 11001] getaddrinfo failed)""))"
195.97.212.9,195.97.212.9,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,195.97.212.9,polling.195.97.212.9,False,,False,6194,,timed out,True,426,,,True,723,,,True,771,220 c.stlv.uk Burp Collaborator Server ready,,True,677,220 c.stlv.uk Burp Collaborator Server ready,,False,1382,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:992),True,200,1481,Burp Collaborator https://burpcollaborator.net/,,,True,200,2716,Burp Collaborator https://burpcollaborator.net/,,,False,,495,,,"HTTPConnectionPool(host='polling.195.97.212.9', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.195.97.212.9', port=80): Failed to resolve 'polling.195.97.212.9' ([Errno 11001] getaddrinfo failed)""))",False,,2806,,,"HTTPSConnectionPool(host='polling.195.97.212.9', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.195.97.212.9', port=443): Failed to resolve 'polling.195.97.212.9' ([Errno 11001] getaddrinfo failed)""))"
35.232.14.10,35.232.14.10,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,35.232.14.10,polling.35.232.14.10,False,,False,6013,,timed out,True,1032,,,True,887,,,True,724,220 collab.ebayred.team Burp Collaborator Server ready,,True,947,220 collab.ebayred.team Burp Collaborator Server ready,,False,1515,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '35.232.14.10'. (_ssl.c:992)",True,200,1231,Burp Collaborator https://burpcollaborator.net/,,,True,200,4635,Burp Collaborator https://burpcollaborator.net/,,,False,,482,,,"HTTPConnectionPool(host='polling.35.232.14.10', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.35.232.14.10', port=80): Failed to resolve 'polling.35.232.14.10' ([Errno 11001] getaddrinfo failed)""))",False,,103,,,"HTTPSConnectionPool(host='polling.35.232.14.10', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.35.232.14.10', port=443): Failed to resolve 'polling.35.232.14.10' ([Errno 11001] getaddrinfo failed)""))"
51.91.59.198,51.91.59.198,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,51.91.59.198,polling.51.91.59.198,False,,False,4883,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,518,,,True,348,,,True,448,220 burp.ywh.ovh Burp Collaborator Server ready,,True,1185,220 burp.ywh.ovh Burp Collaborator Server ready,,False,1554,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '51.91.59.198'. (_ssl.c:992)",True,200,1222,Burp Collaborator https://burpcollaborator.net/,,,True,200,2115,Burp Collaborator https://burpcollaborator.net/,,,False,,2748,,,"HTTPConnectionPool(host='polling.51.91.59.198', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.51.91.59.198', port=80): Failed to resolve 'polling.51.91.59.198' ([Errno 11001] getaddrinfo failed)""))",False,,108,,,"HTTPSConnectionPool(host='polling.51.91.59.198', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.51.91.59.198', port=443): Failed to resolve 'polling.51.91.59.198' ([Errno 11001] getaddrinfo failed)""))"
193.101.132.17,193.101.132.17,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,193.101.132.17,polling.193.101.132.17,False,,False,6028,,timed out,True,498,,,True,450,,,True,794,220 burp.cyberamt.de Burp Collaborator Server ready,,True,857,220 burp.cyberamt.de Burp Collaborator Server ready,,False,1313,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '193.101.132.17'. (_ssl.c:992)",True,200,1549,Burp Collaborator https://burpcollaborator.net/,,,True,200,5324,Burp Collaborator https://burpcollaborator.net/,,,False,,573,,,"HTTPConnectionPool(host='polling.193.101.132.17', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.193.101.132.17', port=80): Failed to resolve 'polling.193.101.132.17' ([Errno 11001] getaddrinfo failed)""))",False,,206,,,"HTTPSConnectionPool(host='polling.193.101.132.17', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.193.101.132.17', port=443): Failed to resolve 'polling.193.101.132.17' ([Errno 11001] getaddrinfo failed)""))"
51.75.72.161,51.75.72.161,失败,8,12,4,66.67,False,polling_dns|tcp:465|polling_http|polling_https,True,51.75.72.161,polling.51.75.72.161,False,,True,376,,,True,272,,,True,654,,,True,877,220 i0l.pw Burp Collaborator Server ready,,True,592,220 i0l.pw Burp Collaborator Server ready,,False,1597,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '51.75.72.161'. (_ssl.c:992)",True,200,1887,Burp Collaborator https://burpcollaborator.net/,,,True,200,3317,Burp Collaborator https://burpcollaborator.net/,,,False,,12,,,"HTTPConnectionPool(host='polling.51.75.72.161', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.51.75.72.161', port=80): Failed to resolve 'polling.51.75.72.161' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='polling.51.75.72.161', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.51.75.72.161', port=443): Failed to resolve 'polling.51.75.72.161' ([Errno 11001] getaddrinfo failed)""))"
82.98.89.2,82.98.89.2,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,82.98.89.2,polling.82.98.89.2,False,,False,3636,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,268,,,True,363,,,True,536,220 burp.usd.de Burp Collaborator Server ready,,True,778,220 burp.usd.de Burp Collaborator Server ready,,False,1764,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '82.98.89.2'. (_ssl.c:992)",True,200,4090,Burp Collaborator https://burpcollaborator.net/,,,True,200,5735,Burp Collaborator https://burpcollaborator.net/,,,False,,3261,,,"HTTPConnectionPool(host='polling.82.98.89.2', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.82.98.89.2', port=80): Failed to resolve 'polling.82.98.89.2' ([Errno 11001] getaddrinfo failed)""))",False,,722,,,"HTTPSConnectionPool(host='polling.82.98.89.2', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.82.98.89.2', port=443): Failed to resolve 'polling.82.98.89.2' ([Errno 11001] getaddrinfo failed)""))"
178.62.62.9,178.62.62.9,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,178.62.62.9,polling.178.62.62.9,False,,False,6474,,timed out,True,364,,,True,447,,,True,580,220 c.csacyber.org Burp Collaborator Server ready,,True,724,220 c.csacyber.org Burp Collaborator Server ready,,False,1356,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '178.62.62.9'. (_ssl.c:992)",True,200,1414,Burp Collaborator https://burpcollaborator.net/,,,True,200,6899,Burp Collaborator https://burpcollaborator.net/,,,False,,3297,,,"HTTPConnectionPool(host='polling.178.62.62.9', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.178.62.62.9', port=80): Failed to resolve 'polling.178.62.62.9' ([Errno 11001] getaddrinfo failed)""))",False,,715,,,"HTTPSConnectionPool(host='polling.178.62.62.9', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.178.62.62.9', port=443): Failed to resolve 'polling.178.62.62.9' ([Errno 11001] getaddrinfo failed)""))"
94.127.56.232,94.127.56.232,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,94.127.56.232,polling.94.127.56.232,False,,False,3501,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,644,,,True,535,,,True,701,220 burp.mtest.no Burp Collaborator Server ready,,True,594,220 burp.mtest.no Burp Collaborator Server ready,,False,1909,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '94.127.56.232'. (_ssl.c:992)",True,200,1207,Burp Collaborator https://burpcollaborator.net/,,,True,200,5826,Burp Collaborator https://burpcollaborator.net/,,,False,,5476,,,"HTTPConnectionPool(host='polling.94.127.56.232', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.94.127.56.232', port=80): Failed to resolve 'polling.94.127.56.232' ([Errno 11001] getaddrinfo failed)""))",False,,918,,,"HTTPSConnectionPool(host='polling.94.127.56.232', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.94.127.56.232', port=443): Failed to resolve 'polling.94.127.56.232' ([Errno 11001] getaddrinfo failed)""))"
34.145.243.184,34.145.243.184,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,34.145.243.184,polling.34.145.243.184,False,,False,3622,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,590,,,True,614,,,True,841,220 w4.to Burp Collaborator Server ready,,True,650,220 w4.to Burp Collaborator Server ready,,False,2845,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.145.243.184'. (_ssl.c:992)",True,200,1177,Burp Collaborator https://burpcollaborator.net/,,,True,200,7173,Burp Collaborator https://burpcollaborator.net/,,,False,,805,,,"HTTPConnectionPool(host='polling.34.145.243.184', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.34.145.243.184', port=80): Failed to resolve 'polling.34.145.243.184' ([Errno 11001] getaddrinfo failed)""))",False,,158,,,"HTTPSConnectionPool(host='polling.34.145.243.184', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.34.145.243.184', port=443): Failed to resolve 'polling.34.145.243.184' ([Errno 11001] getaddrinfo failed)""))"
159.223.99.181,159.223.99.181,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,159.223.99.181,polling.159.223.99.181,False,,False,3250,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,264,,,True,437,,,True,525,220 c.c2.rip Burp Collaborator Server ready,,True,1288,220 c.c2.rip Burp Collaborator Server ready,,False,1723,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '159.223.99.181'. (_ssl.c:992)",True,200,1615,Burp Collaborator https://burpcollaborator.net/,,,True,200,12115,Burp Collaborator https://burpcollaborator.net/,,,False,,374,,,"HTTPConnectionPool(host='polling.159.223.99.181', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.159.223.99.181', port=80): Failed to resolve 'polling.159.223.99.181' ([Errno 11001] getaddrinfo failed)""))",False,,406,,,"HTTPSConnectionPool(host='polling.159.223.99.181', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.159.223.99.181', port=443): Failed to resolve 'polling.159.223.99.181' ([Errno 11001] getaddrinfo failed)""))"
138.197.202.65,138.197.202.65,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,138.197.202.65,polling.138.197.202.65,False,,False,6265,,timed out,True,1080,,,True,517,,,True,593,220 bhisco.com Burp Collaborator Server ready,,True,448,220 bhisco.com Burp Collaborator Server ready,,False,1209,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '138.197.202.65'. (_ssl.c:992)",True,200,3231,Burp Collaborator https://burpcollaborator.net/,,,True,200,9139,Burp Collaborator https://burpcollaborator.net/,,,False,,790,,,"HTTPConnectionPool(host='polling.138.197.202.65', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.138.197.202.65', port=80): Failed to resolve 'polling.138.197.202.65' ([Errno 11001] getaddrinfo failed)""))",False,,52,,,"HTTPSConnectionPool(host='polling.138.197.202.65', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.138.197.202.65', port=443): Failed to resolve 'polling.138.197.202.65' ([Errno 11001] getaddrinfo failed)""))"
149.210.190.40,149.210.190.40,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,149.210.190.40,polling.149.210.190.40,False,,False,6235,,timed out,True,336,,,True,605,,,True,712,220 burp.arbc.nl Burp Collaborator Server ready,,True,859,220 burp.arbc.nl Burp Collaborator Server ready,,False,4318,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '149.210.190.40'. (_ssl.c:992)",True,200,999,Burp Collaborator https://burpcollaborator.net/,,,True,200,8325,Burp Collaborator https://burpcollaborator.net/,,,False,,900,,,"HTTPConnectionPool(host='polling.149.210.190.40', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.149.210.190.40', port=80): Failed to resolve 'polling.149.210.190.40' ([Errno 11001] getaddrinfo failed)""))",False,,407,,,"HTTPSConnectionPool(host='polling.149.210.190.40', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.149.210.190.40', port=443): Failed to resolve 'polling.149.210.190.40' ([Errno 11001] getaddrinfo failed)""))"
136.114.0.95,136.114.0.95,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,136.114.0.95,polling.136.114.0.95,False,,False,6079,,timed out,True,1321,,,True,907,,,True,604,220 collaborator.services.armadin.net Burp Collaborator Server ready,,True,662,220 collaborator.services.armadin.net Burp Collaborator Server ready,,False,2967,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '136.114.0.95'. (_ssl.c:992)",True,200,1884,Burp Collaborator https://burpcollaborator.net/,,,True,200,7246,Burp Collaborator https://burpcollaborator.net/,,,False,,1364,,,"HTTPConnectionPool(host='polling.136.114.0.95', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.136.114.0.95', port=80): Failed to resolve 'polling.136.114.0.95' ([Errno 11001] getaddrinfo failed)""))",False,,2365,,,"HTTPSConnectionPool(host='polling.136.114.0.95', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.136.114.0.95', port=443): Failed to resolve 'polling.136.114.0.95' ([Errno 11001] getaddrinfo failed)""))"
172.237.80.9,172.237.80.9,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,172.237.80.9,polling.172.237.80.9,False,,False,6323,,timed out,True,6427,,,True,1488,,,True,931,220 oscar.pt3.io Burp Collaborator Server ready,,True,866,220 oscar.pt3.io Burp Collaborator Server ready,,False,6665,,_ssl.c:975: The handshake operation timed out,True,200,2228,Burp Collaborator https://burpcollaborator.net/,,,True,200,9883,Burp Collaborator https://burpcollaborator.net/,,,False,,438,,,"HTTPConnectionPool(host='polling.172.237.80.9', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.172.237.80.9', port=80): Failed to resolve 'polling.172.237.80.9' ([Errno 11001] getaddrinfo failed)""))",False,,3807,,,"HTTPSConnectionPool(host='polling.172.237.80.9', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.172.237.80.9', port=443): Failed to resolve 'polling.172.237.80.9' ([Errno 11001] getaddrinfo failed)""))"
20.31.224.59,20.31.224.59,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,20.31.224.59,polling.20.31.224.59,False,,False,3493,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,583,,,True,453,,,True,830,220 prod.hackingasaservice.network Burp Collaborator Server ready,,True,619,220 prod.hackingasaservice.network Burp Collaborator Server ready,,False,3375,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '20.31.224.59'. (_ssl.c:992)",True,200,2128,Burp Collaborator https://burpcollaborator.net/,,,True,200,11151,Burp Collaborator https://burpcollaborator.net/,,,False,,1096,,,"HTTPConnectionPool(host='polling.20.31.224.59', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.20.31.224.59', port=80): Failed to resolve 'polling.20.31.224.59' ([Errno 11001] getaddrinfo failed)""))",False,,338,,,"HTTPSConnectionPool(host='polling.20.31.224.59', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.20.31.224.59', port=443): Failed to resolve 'polling.20.31.224.59' ([Errno 11001] getaddrinfo failed)""))"
