输入值,规范化URL,协议,主机,DNS成功,解析IP列表,探测成功,HTTP状态码,最终URL,耗时毫秒,内容类型,服务器,标题,错误,全绿
swat.outpost24.com,https://swat.outpost24.com,https,swat.outpost24.com,True,91.216.32.142,True,200,https://swat.outpost24.com/,2096,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.telemetry-hosts.com,https://www.telemetry-hosts.com,https,www.telemetry-hosts.com,True,5.189.154.81,True,200,https://www.telemetry-hosts.com/,2786,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.220.198.57,https://3.220.198.57,https,3.220.198.57,True,3.220.198.57,True,200,https://3.220.198.57/,1718,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://51.195.222.153,https://51.195.222.153,https,51.195.222.153,True,51.195.222.153,True,200,https://51.195.222.153/,2561,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://swat.outpost24.com,https://swat.outpost24.com,https,swat.outpost24.com,True,91.216.32.142,True,200,https://swat.outpost24.com/,2458,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collaborator.ent.medel.com,https://collaborator.ent.medel.com,https,collaborator.ent.medel.com,True,18.197.69.210,True,200,https://collaborator.ent.medel.com/,2245,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collaborator.ent.medel.com,https://collaborator.ent.medel.com,https,collaborator.ent.medel.com,True,18.197.69.210,True,200,https://collaborator.ent.medel.com/,2336,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://54.253.167.72,https://54.253.167.72,https,54.253.167.72,True,54.253.167.72,True,200,https://54.253.167.72/,1743,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://rsmcollaborator.com,https://rsmcollaborator.com,https,rsmcollaborator.com,True,157.230.61.47,True,200,https://rsmcollaborator.com/,2437,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://scacollab.org,https://scacollab.org,https,scacollab.org,True,3.220.198.57,True,200,https://scacollab.org/,2476,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collab.urmcyber.xyz,https://collab.urmcyber.xyz,https,collab.urmcyber.xyz,True,167.99.92.95,True,200,https://collab.urmcyber.xyz/,2581,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.rsmcollaborator.com,https://www.rsmcollaborator.com,https,www.rsmcollaborator.com,True,157.230.61.47,True,200,https://www.rsmcollaborator.com/,2525,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collab.urmcyber.xyz,https://collab.urmcyber.xyz,https,collab.urmcyber.xyz,True,167.99.92.95,True,200,https://collab.urmcyber.xyz/,2597,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
scacollab.org,https://scacollab.org,https,scacollab.org,True,3.220.198.57,True,200,https://scacollab.org/,2479,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
rsmcollaborator.com,https://rsmcollaborator.com,https,rsmcollaborator.com,True,157.230.61.47,True,200,https://rsmcollaborator.com/,2613,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.rsmcollaborator.com,https://www.rsmcollaborator.com,https,www.rsmcollaborator.com,True,157.230.61.47,True,200,https://www.rsmcollaborator.com/,2596,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collab.b8.ee,https://collab.b8.ee,https,collab.b8.ee,True,18.222.224.220,True,200,https://collab.b8.ee/,2679,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.wiz8.com,https://www.wiz8.com,https,www.wiz8.com,True,12.110.86.134,True,200,https://www.wiz8.com/,4830,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.form3-infosec.com,https://www.form3-infosec.com,https,www.form3-infosec.com,True,18.130.37.164,True,200,https://www.form3-infosec.com/,1645,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://form3-infosec.com,https://form3-infosec.com,https,form3-infosec.com,True,18.130.37.164,True,200,https://form3-infosec.com/,1777,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.wiz8.com,https://www.wiz8.com,https,www.wiz8.com,True,12.110.86.134,True,200,https://www.wiz8.com/,5034,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
form3-infosec.com,https://form3-infosec.com,https,form3-infosec.com,True,18.130.37.164,True,200,https://form3-infosec.com/,2130,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://143.244.212.178:8443,https://143.244.212.178:8443,https,143.244.212.178,True,143.244.212.178,True,200,https://143.244.212.178:8443/,2256,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.scacollab.org,https://www.scacollab.org,https,www.scacollab.org,True,3.220.198.57,True,200,https://www.scacollab.org/,3058,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://104.236.229.66,https://104.236.229.66,https,104.236.229.66,True,104.236.229.66,True,200,https://104.236.229.66/,1840,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.form3-infosec.com,https://www.form3-infosec.com,https,www.form3-infosec.com,True,18.130.37.164,True,200,https://www.form3-infosec.com/,2172,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://18.130.37.164,https://18.130.37.164,https,18.130.37.164,True,18.130.37.164,True,200,https://18.130.37.164/,2723,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://51.77.222.226,https://51.77.222.226,https,51.77.222.226,True,51.77.222.226,True,200,https://51.77.222.226/,2287,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.16.209.14,https://3.16.209.14,https,3.16.209.14,True,3.16.209.14,True,200,https://3.16.209.14/,1595,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://bc-76887572.myfancydomain.ch,https://bc-76887572.myfancydomain.ch,https,bc-76887572.myfancydomain.ch,False,,False,,,11110,,,,"HTTPSConnectionPool(host='bc-76887572.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-76887572.myfancydomain.ch', port=443): Failed to resolve 'bc-76887572.myfancydomain.ch' ([Errno 11001] getaddrinfo failed)""))",False
bc-76887572.myfancydomain.ch,https://bc-76887572.myfancydomain.ch,https,bc-76887572.myfancydomain.ch,False,,False,,,11111,,,,"HTTPSConnectionPool(host='bc-76887572.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-76887572.myfancydomain.ch', port=443): Failed to resolve 'bc-76887572.myfancydomain.ch' ([Errno 11001] getaddrinfo failed)""))",False
https://3.27.174.128,https://3.27.174.128,https,3.27.174.128,True,3.27.174.128,True,200,https://3.27.174.128/,1621,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.73.191.12,https://3.73.191.12,https,3.73.191.12,True,3.73.191.12,True,200,https://3.73.191.12/,1607,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://bc-77605927.myfancydomain.ch,https://bc-77605927.myfancydomain.ch,https,bc-77605927.myfancydomain.ch,False,,False,,,11231,,,,"HTTPSConnectionPool(host='bc-77605927.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-77605927.myfancydomain.ch', port=443): Failed to resolve 'bc-77605927.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))",False
3.73.191.12,https://3.73.191.12,https,3.73.191.12,True,3.73.191.12,True,200,https://3.73.191.12/,1755,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://44.213.223.235,https://44.213.223.235,https,44.213.223.235,True,44.213.223.235,True,200,https://44.213.223.235/,2786,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.scacollab.org,https://www.scacollab.org,https,www.scacollab.org,True,3.220.198.57,True,200,https://www.scacollab.org/,3790,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
3.121.184.60,https://3.121.184.60,https,3.121.184.60,True,3.121.184.60,True,200,https://3.121.184.60/,2021,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://13.114.110.246,https://13.114.110.246,https,13.114.110.246,True,13.114.110.246,True,200,https://13.114.110.246/,1239,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.96.202.17,https://3.96.202.17,https,3.96.202.17,True,3.96.202.17,True,200,https://3.96.202.17/,2269,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.121.184.60,https://3.121.184.60,https,3.121.184.60,True,3.121.184.60,True,200,https://3.121.184.60/,2238,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.17.46.85,https://3.17.46.85,https,3.17.46.85,True,3.17.46.85,True,200,https://3.17.46.85/,2912,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
bc.ukpt.uk,https://bc.ukpt.uk,https,bc.ukpt.uk,True,81.145.232.113,True,200,https://bc.ukpt.uk/,3188,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://bc.ukpt.uk,https://bc.ukpt.uk,https,bc.ukpt.uk,True,81.145.232.113,True,200,https://bc.ukpt.uk/,2972,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
3.220.198.57,https://3.220.198.57,https,3.220.198.57,True,3.220.198.57,True,200,https://3.220.198.57/,1861,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
no.collaborator.fi,https://no.collaborator.fi,https,no.collaborator.fi,True,3.255.24.167,True,200,https://no.collaborator.fi/,3356,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://no.collaborator.fi,https://no.collaborator.fi,https,no.collaborator.fi,True,3.255.24.167,True,200,https://no.collaborator.fi/,3357,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.211.23.115,https://3.211.23.115,https,3.211.23.115,True,3.211.23.115,True,200,https://3.211.23.115/,2215,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.232.114.27,https://3.232.114.27,https,3.232.114.27,True,3.232.114.27,True,200,https://3.232.114.27/,1725,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
3.14.76.0,https://3.14.76.0,https,3.14.76.0,True,3.14.76.0,True,200,https://3.14.76.0/,3276,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://18.162.204.69,https://18.162.204.69,https,18.162.204.69,True,18.162.204.69,True,200,https://18.162.204.69/,1191,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
18.140.52.84,https://18.140.52.84,https,18.140.52.84,True,18.140.52.84,True,200,https://18.140.52.84/,1216,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://15.160.236.199,https://15.160.236.199,https,15.160.236.199,True,15.160.236.199,True,200,https://15.160.236.199/,1794,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://18.134.48.92,https://18.134.48.92,https,18.134.48.92,True,18.134.48.92,True,200,https://18.134.48.92/,1645,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.223.62.26,https://3.223.62.26,https,3.223.62.26,True,3.223.62.26,True,200,https://3.223.62.26/,2194,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.burpbis.com,https://www.burpbis.com,https,www.burpbis.com,True,178.62.232.12,True,200,https://www.burpbis.com/,1977,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://bc-41389753.myfancydomain.ch,https://bc-41389753.myfancydomain.ch,https,bc-41389753.myfancydomain.ch,False,,False,,,11140,,,,"HTTPSConnectionPool(host='bc-41389753.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-41389753.myfancydomain.ch', port=443): Failed to resolve 'bc-41389753.myfancydomain.ch' ([Errno 11002] getaddrinfo failed)""))",False
https://burpbis.com,https://burpbis.com,https,burpbis.com,True,178.62.232.12,True,200,https://burpbis.com/,2141,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.231.45.135,https://3.231.45.135,https,3.231.45.135,True,3.231.45.135,True,200,https://3.231.45.135/,2358,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.burpbis.com,https://www.burpbis.com,https,www.burpbis.com,True,178.62.232.12,True,200,https://www.burpbis.com/,2435,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burpbis.com,https://burpbis.com,https,burpbis.com,True,178.62.232.12,True,200,https://burpbis.com/,2778,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.14.76.0,https://3.14.76.0,https,3.14.76.0,True,3.14.76.0,True,200,https://3.14.76.0/,4456,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://13.247.241.54,https://13.247.241.54,https,13.247.241.54,True,13.247.241.54,True,200,https://13.247.241.54/,2635,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
c.act1on3.ru,https://c.act1on3.ru,https,c.act1on3.ru,True,80.249.149.144,True,200,https://c.act1on3.ru/,1721,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://54.161.221.240,https://54.161.221.240,https,54.161.221.240,True,54.161.221.240,True,200,https://54.161.221.240/,2778,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
18.195.157.180,https://18.195.157.180,https,18.195.157.180,True,18.195.157.180,True,200,https://18.195.157.180/,1492,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://c.act1on3.ru,https://c.act1on3.ru,https,c.act1on3.ru,True,80.249.149.144,True,200,https://c.act1on3.ru/,2126,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://18.169.79.77,https://18.169.79.77,https,18.169.79.77,True,18.169.79.77,True,200,https://18.169.79.77/,1831,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
18.156.85.44,https://18.156.85.44,https,18.156.85.44,True,18.156.85.44,True,200,https://18.156.85.44/,2071,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.burpcollaborator.net,https://www.burpcollaborator.net,https,www.burpcollaborator.net,True,54.77.139.23|3.248.33.252,True,200,https://www.burpcollaborator.net/,2517,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
18.132.47.199,https://18.132.47.199,https,18.132.47.199,True,18.132.47.199,True,200,https://18.132.47.199/,2488,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://js.protechdefensesolutions.com,https://js.protechdefensesolutions.com,https,js.protechdefensesolutions.com,True,54.161.221.240,True,200,https://js.protechdefensesolutions.com/,2541,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
js.protechdefensesolutions.com,https://js.protechdefensesolutions.com,https,js.protechdefensesolutions.com,True,54.161.221.240,True,200,https://js.protechdefensesolutions.com/,2474,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.135.147.13,https://3.135.147.13,https,3.135.147.13,True,3.135.147.13,True,200,https://3.135.147.13/,4198,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
18.197.69.210,https://18.197.69.210,https,18.197.69.210,True,18.197.69.210,True,200,https://18.197.69.210/,1904,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collab.b8.ee,https://collab.b8.ee,https,collab.b8.ee,True,18.222.224.220,True,200,https://collab.b8.ee/,6750,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://18.192.228.100,https://18.192.228.100,https,18.192.228.100,True,18.192.228.100,True,200,https://18.192.228.100/,2128,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://54.163.40.81,https://54.163.40.81,https,54.163.40.81,True,54.163.40.81,True,200,https://54.163.40.81/,2073,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
34.205.242.255,https://34.205.242.255,https,34.205.242.255,True,34.205.242.255,True,200,https://34.205.242.255/,2127,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://34.205.242.255,https://34.205.242.255,https,34.205.242.255,True,34.205.242.255,True,200,https://34.205.242.255/,2100,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
