输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,Polling主机,Polling DNS成功,Polling解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误,Polling HTTP成功,Polling HTTP状态码,Polling HTTP耗时毫秒,Polling HTTP服务器,Polling HTTP标题,Polling HTTP错误,Polling HTTPS成功,Polling HTTPS状态码,Polling HTTPS耗时毫秒,Polling HTTPS服务器,Polling HTTPS标题,Polling HTTPS错误
52.3.183.82,52.3.183.82,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,52.3.183.82,polling.52.3.183.82,False,,False,3589,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,314,,,True,283,,,True,640,220 oast.soteria-offsec.io Burp Collaborator Server ready,,True,620,220 oast.soteria-offsec.io Burp Collaborator Server ready,,False,1609,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '52.3.183.82'. (_ssl.c:992)",True,200,802,Burp Collaborator https://burpcollaborator.net/,,,True,200,1761,Burp Collaborator https://burpcollaborator.net/,,,False,,122,,,"HTTPConnectionPool(host='polling.52.3.183.82', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.52.3.183.82', port=80): Failed to resolve 'polling.52.3.183.82' ([Errno 11001] getaddrinfo failed)""))",False,,14,,,"HTTPSConnectionPool(host='polling.52.3.183.82', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.52.3.183.82', port=443): Failed to resolve 'polling.52.3.183.82' ([Errno 11001] getaddrinfo failed)""))"
104.197.184.198,104.197.184.198,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,104.197.184.198,polling.104.197.184.198,False,,False,3600,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,380,,,True,282,,,True,636,220 oastly.com Burp Collaborator Server ready,,True,715,220 oastly.com Burp Collaborator Server ready,,False,1501,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '104.197.184.198'. (_ssl.c:992)",True,200,740,Burp Collaborator https://burpcollaborator.net/,,,True,200,1875,Burp Collaborator https://burpcollaborator.net/,,,False,,34,,,"HTTPConnectionPool(host='polling.104.197.184.198', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.104.197.184.198', port=80): Failed to resolve 'polling.104.197.184.198' ([Errno 11001] getaddrinfo failed)""))",False,,7,,,"HTTPSConnectionPool(host='polling.104.197.184.198', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.104.197.184.198', port=443): Failed to resolve 'polling.104.197.184.198' ([Errno 11001] getaddrinfo failed)""))"
34.231.38.158,34.231.38.158,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,34.231.38.158,polling.34.231.38.158,False,,False,3416,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,314,,,True,385,,,True,662,220 collaborator.redlens.link Burp Collaborator Server ready,,True,600,220 collaborator.redlens.link Burp Collaborator Server ready,,False,1477,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.231.38.158'. (_ssl.c:992)",True,200,878,Burp Collaborator https://burpcollaborator.net/,,,True,200,1969,Burp Collaborator https://burpcollaborator.net/,,,False,,69,,,"HTTPConnectionPool(host='polling.34.231.38.158', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.34.231.38.158', port=80): Failed to resolve 'polling.34.231.38.158' ([Errno 11001] getaddrinfo failed)""))",False,,6,,,"HTTPSConnectionPool(host='polling.34.231.38.158', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.34.231.38.158', port=443): Failed to resolve 'polling.34.231.38.158' ([Errno 11001] getaddrinfo failed)""))"
137.184.242.250,137.184.242.250,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,137.184.242.250,polling.137.184.242.250,False,,False,3429,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,281,,,True,278,,,True,673,220 e.sigint.nyc Burp Collaborator Server ready,,True,716,220 e.sigint.nyc Burp Collaborator Server ready,,False,1571,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '137.184.242.250'. (_ssl.c:992)",True,200,789,Burp Collaborator https://burpcollaborator.net/,,,True,200,1929,Burp Collaborator https://burpcollaborator.net/,,,False,,97,,,"HTTPConnectionPool(host='polling.137.184.242.250', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.137.184.242.250', port=80): Failed to resolve 'polling.137.184.242.250' ([Errno 11001] getaddrinfo failed)""))",False,,8,,,"HTTPSConnectionPool(host='polling.137.184.242.250', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.137.184.242.250', port=443): Failed to resolve 'polling.137.184.242.250' ([Errno 11001] getaddrinfo failed)""))"
34.23.244.241,34.23.244.241,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,34.23.244.241,polling.34.23.244.241,False,,False,3757,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,301,,,True,329,,,True,612,220 pentestcollaborator.com Burp Collaborator Server ready,,True,613,220 pentestcollaborator.com Burp Collaborator Server ready,,False,1414,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.23.244.241'. (_ssl.c:992)",True,200,727,Burp Collaborator https://burpcollaborator.net/,,,True,200,1954,Burp Collaborator https://burpcollaborator.net/,,,False,,70,,,"HTTPConnectionPool(host='polling.34.23.244.241', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.34.23.244.241', port=80): Failed to resolve 'polling.34.23.244.241' ([Errno 11001] getaddrinfo failed)""))",False,,9,,,"HTTPSConnectionPool(host='polling.34.23.244.241', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.34.23.244.241', port=443): Failed to resolve 'polling.34.23.244.241' ([Errno 11001] getaddrinfo failed)""))"
13.236.11.163,13.236.11.163,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,13.236.11.163,polling.13.236.11.163,False,,False,6078,,timed out,True,301,,,True,177,,,True,296,220 c.ccxsta.com Burp Collaborator Server ready,,True,596,220 c.ccxsta.com Burp Collaborator Server ready,,False,1017,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '13.236.11.163'. (_ssl.c:992)",True,200,439,Burp Collaborator https://burpcollaborator.net/,,,True,200,1232,Burp Collaborator https://burpcollaborator.net/,,,False,,2,,,"HTTPConnectionPool(host='polling.13.236.11.163', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.13.236.11.163', port=80): Failed to resolve 'polling.13.236.11.163' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.13.236.11.163', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.13.236.11.163', port=443): Failed to resolve 'polling.13.236.11.163' ([Errno 11001] getaddrinfo failed)""))"
170.64.138.211,170.64.138.211,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,170.64.138.211,polling.170.64.138.211,False,,False,3807,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,384,,,True,587,,,True,726,220 c.krm.nz Burp Collaborator Server ready,,True,897,220 c.krm.nz Burp Collaborator Server ready,,False,1124,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '170.64.138.211'. (_ssl.c:992)",True,200,884,Burp Collaborator https://burpcollaborator.net/,,,True,200,1908,Burp Collaborator https://burpcollaborator.net/,,,False,,69,,,"HTTPConnectionPool(host='polling.170.64.138.211', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.170.64.138.211', port=80): Failed to resolve 'polling.170.64.138.211' ([Errno 11001] getaddrinfo failed)""))",False,,4,,,"HTTPSConnectionPool(host='polling.170.64.138.211', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.170.64.138.211', port=443): Failed to resolve 'polling.170.64.138.211' ([Errno 11001] getaddrinfo failed)""))"
150.230.10.241,150.230.10.241,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,150.230.10.241,polling.150.230.10.241,False,,False,3922,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,369,,,True,481,,,True,841,220 collab.baegmon.com Burp Collaborator Server ready,,True,781,220 collab.baegmon.com Burp Collaborator Server ready,,False,1324,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '150.230.10.241'. (_ssl.c:992)",True,200,907,Burp Collaborator https://burpcollaborator.net/,,,True,200,2137,Burp Collaborator https://burpcollaborator.net/,,,False,,312,,,"HTTPConnectionPool(host='polling.150.230.10.241', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.150.230.10.241', port=80): Failed to resolve 'polling.150.230.10.241' ([Errno 11001] getaddrinfo failed)""))",False,,1,,,"HTTPSConnectionPool(host='polling.150.230.10.241', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.150.230.10.241', port=443): Failed to resolve 'polling.150.230.10.241' ([Errno 11001] getaddrinfo failed)""))"
178.62.237.214,178.62.237.214,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,178.62.237.214,polling.178.62.237.214,False,,False,6037,,timed out,True,437,,,True,374,,,True,630,220 bcollaborator.binsec.cloud Burp Collaborator Server ready,,True,518,220 bcollaborator.binsec.cloud Burp Collaborator Server ready,,False,1187,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '178.62.237.214'. (_ssl.c:992)",True,200,746,Burp Collaborator https://burpcollaborator.net/,,,True,200,1573,Burp Collaborator https://burpcollaborator.net/,,,False,,61,,,"HTTPConnectionPool(host='polling.178.62.237.214', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.178.62.237.214', port=80): Failed to resolve 'polling.178.62.237.214' ([Errno 11001] getaddrinfo failed)""))",False,,5,,,"HTTPSConnectionPool(host='polling.178.62.237.214', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.178.62.237.214', port=443): Failed to resolve 'polling.178.62.237.214' ([Errno 11001] getaddrinfo failed)""))"
81.95.8.186,81.95.8.186,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,81.95.8.186,polling.81.95.8.186,False,,False,3092,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,315,,,True,391,,,True,515,220 11606-1-web.nsd.li Burp Collaborator Server ready,,True,499,220 11606-1-web.nsd.li Burp Collaborator Server ready,,False,1102,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '81.95.8.186'. (_ssl.c:992)",True,200,410,Burp Collaborator https://burpcollaborator.net/,,,True,200,1249,Burp Collaborator https://burpcollaborator.net/,,,False,,59,,,"HTTPConnectionPool(host='polling.81.95.8.186', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.81.95.8.186', port=80): Failed to resolve 'polling.81.95.8.186' ([Errno 11001] getaddrinfo failed)""))",False,,11,,,"HTTPSConnectionPool(host='polling.81.95.8.186', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.81.95.8.186', port=443): Failed to resolve 'polling.81.95.8.186' ([Errno 11001] getaddrinfo failed)""))"
16.58.132.98,16.58.132.98,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,16.58.132.98,polling.16.58.132.98,False,,False,3248,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,256,,,True,241,,,True,514,220 collab.fanaticssecurity.com Burp Collaborator Server ready,,True,1250,220 collab.fanaticssecurity.com Burp Collaborator Server ready,,False,3030,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '16.58.132.98'. (_ssl.c:992)",True,200,1562,Burp Collaborator https://burpcollaborator.net/,,,True,200,1377,Burp Collaborator https://burpcollaborator.net/,,,False,,70,,,"HTTPConnectionPool(host='polling.16.58.132.98', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.16.58.132.98', port=80): Failed to resolve 'polling.16.58.132.98' ([Errno 11001] getaddrinfo failed)""))",False,,9,,,"HTTPSConnectionPool(host='polling.16.58.132.98', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.16.58.132.98', port=443): Failed to resolve 'polling.16.58.132.98' ([Errno 11001] getaddrinfo failed)""))"
194.156.84.21,194.156.84.21,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,194.156.84.21,polling.194.156.84.21,False,,False,6172,,timed out,True,486,,,True,357,,,True,732,220 gdxd.de Burp Collaborator Server ready,,True,716,220 gdxd.de Burp Collaborator Server ready,,False,1396,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '194.156.84.21'. (_ssl.c:992)",True,200,429,Burp Collaborator https://burpcollaborator.net/,,,True,200,1477,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.194.156.84.21', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.194.156.84.21', port=80): Failed to resolve 'polling.194.156.84.21' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='polling.194.156.84.21', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.194.156.84.21', port=443): Failed to resolve 'polling.194.156.84.21' ([Errno 11001] getaddrinfo failed)""))"
52.11.119.103,52.11.119.103,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,52.11.119.103,polling.52.11.119.103,False,,False,3224,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,217,,,True,1334,,,True,1426,220 bf.gy Burp Collaborator Server ready,,True,2280,220 bf.gy Burp Collaborator Server ready,,False,1449,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '52.11.119.103'. (_ssl.c:992)",True,200,427,Burp Collaborator https://burpcollaborator.net/,,,True,200,1448,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.52.11.119.103', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.52.11.119.103', port=80): Failed to resolve 'polling.52.11.119.103' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.52.11.119.103', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.52.11.119.103', port=443): Failed to resolve 'polling.52.11.119.103' ([Errno 11001] getaddrinfo failed)""))"
3.211.23.115,3.211.23.115,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,3.211.23.115,polling.3.211.23.115,False,,False,6067,,timed out,True,408,,,True,487,,,True,652,220 captaincrunchyshells.com Burp Collaborator Server ready,,True,711,220 captaincrunchyshells.com Burp Collaborator Server ready,,False,1169,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '3.211.23.115'. (_ssl.c:992)",True,200,824,Burp Collaborator https://burpcollaborator.net/,,,True,200,1701,Burp Collaborator https://burpcollaborator.net/,,,False,,1,,,"HTTPConnectionPool(host='polling.3.211.23.115', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.3.211.23.115', port=80): Failed to resolve 'polling.3.211.23.115' ([Errno 11001] getaddrinfo failed)""))",False,,0,,,"HTTPSConnectionPool(host='polling.3.211.23.115', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.3.211.23.115', port=443): Failed to resolve 'polling.3.211.23.115' ([Errno 11001] getaddrinfo failed)""))"
