输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误
138.197.202.65,138.197.202.65,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,138.197.202.65,False,2948,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,177,,,True,166,,,True,326,220 bhisco.com Burp Collaborator Server ready,,True,326,220 bhisco.com Burp Collaborator Server ready,,False,584,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '138.197.202.65'. (_ssl.c:992)",True,200,330,Burp Collaborator https://burpcollaborator.net/,,,True,200,1823,Burp Collaborator https://burpcollaborator.net/,,
https://mburpcollab.com,mburpcollab.com,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,9160,,[Errno 11002] getaddrinfo failed,False,11060,,[Errno 11002] getaddrinfo failed,False,10420,,[Errno 11002] getaddrinfo failed,False,9992,,[Errno 11002] getaddrinfo failed,False,10507,,[Errno 11002] getaddrinfo failed,False,11081,,[Errno 11002] getaddrinfo failed,False,,10837,,,"HTTPConnectionPool(host='mburpcollab.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='mburpcollab.com', port=80): Failed to resolve 'mburpcollab.com' ([Errno 11002] getaddrinfo failed)""))",False,,9969,,,"HTTPSConnectionPool(host='mburpcollab.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='mburpcollab.com', port=443): Failed to resolve 'mburpcollab.com' ([Errno 11002] getaddrinfo failed)""))"
178.62.62.9,178.62.62.9,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,178.62.62.9,False,6011,,timed out,True,268,,,True,282,,,True,517,220 c.csacyber.org Burp Collaborator Server ready,,True,497,220 c.csacyber.org Burp Collaborator Server ready,,False,589,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '178.62.62.9'. (_ssl.c:992)",True,200,510,Burp Collaborator https://burpcollaborator.net/,,,True,200,1191,Burp Collaborator https://burpcollaborator.net/,,
82.98.89.2,82.98.89.2,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,82.98.89.2,False,3319,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,263,,,True,255,,,True,508,220 burp.usd.de Burp Collaborator Server ready,,True,521,220 burp.usd.de Burp Collaborator Server ready,,False,874,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '82.98.89.2'. (_ssl.c:992)",True,200,517,Burp Collaborator https://burpcollaborator.net/,,,True,200,1139,Burp Collaborator https://burpcollaborator.net/,,
159.223.99.181,159.223.99.181,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,159.223.99.181,False,3247,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,241,,,True,230,,,True,475,220 c.c2.rip Burp Collaborator Server ready,,True,454,220 c.c2.rip Burp Collaborator Server ready,,False,778,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '159.223.99.181'. (_ssl.c:992)",True,200,540,Burp Collaborator https://burpcollaborator.net/,,,True,200,1091,Burp Collaborator https://burpcollaborator.net/,,
162.55.60.182,162.55.60.182,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,162.55.60.182,False,3006,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,231,,,True,219,,,True,367,220 burp.mbti.red Burp Collaborator Server ready,,True,389,220 burp.mbti.red Burp Collaborator Server ready,,False,513,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '162.55.60.182'. (_ssl.c:992)",True,200,398,Burp Collaborator https://burpcollaborator.net/,,,True,200,940,Burp Collaborator https://burpcollaborator.net/,,
169.38.106.74,169.38.106.74,通过但有警告,7,9,2,77.78,False,tcp:465|https,True,169.38.106.74,True,243,,,True,231,,,True,324,,,True,2190,220 ptcindia.info Burp Collaborator Server ready,,True,462,220 ptcindia.info Burp Collaborator Server ready,,False,1924,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:992),True,200,1427,Burp Collaborator https://burpcollaborator.net/,,,False,,8909,,,"HTTPSConnectionPool(host='169.38.106.74', port=443): Read timed out. (read timeout=6.0)"
185.142.184.12,185.142.184.12,失败,6,9,3,66.67,False,tcp:53|tcp:25|tcp:465,True,185.142.184.12,False,6105,,timed out,True,394,,,True,200,,,False,6015,,timed out,True,458,220 bcollaborator.syss.de Burp Collaborator Server ready,,False,1311,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '185.142.184.12'. (_ssl.c:992)",True,200,420,Burp Collaborator https://burpcollaborator.net/,,,True,200,967,Burp Collaborator https://burpcollaborator.net/,,
94.127.56.232,94.127.56.232,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,94.127.56.232,False,3494,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,352,,,True,273,,,True,540,220 burp.mtest.no Burp Collaborator Server ready,,True,545,220 burp.mtest.no Burp Collaborator Server ready,,False,1018,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '94.127.56.232'. (_ssl.c:992)",True,200,702,Burp Collaborator https://burpcollaborator.net/,,,True,200,1305,Burp Collaborator https://burpcollaborator.net/,,
149.210.190.40,149.210.190.40,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,149.210.190.40,False,6014,,timed out,True,259,,,True,244,,,True,1510,220 burp.arbc.nl Burp Collaborator Server ready,,True,488,220 burp.arbc.nl Burp Collaborator Server ready,,False,915,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '149.210.190.40'. (_ssl.c:992)",True,200,3149,Burp Collaborator https://burpcollaborator.net/,,,True,200,1230,Burp Collaborator https://burpcollaborator.net/,,
20.108.2.76,20.108.2.76,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,20.108.2.76,False,3175,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,205,,,True,354,,,True,721,220 collaborator.tmcyberutils.co.uk Burp Collaborator Server ready,,True,613,220 collaborator.tmcyberutils.co.uk Burp Collaborator Server ready,,False,726,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '20.108.2.76'. (_ssl.c:992)",True,200,456,Burp Collaborator https://burpcollaborator.net/,,,True,200,1940,Burp Collaborator https://burpcollaborator.net/,,
136.114.0.95,136.114.0.95,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,136.114.0.95,False,6001,,timed out,True,303,,,True,277,,,True,525,220 collaborator.services.armadin.net Burp Collaborator Server ready,,True,507,220 collaborator.services.armadin.net Burp Collaborator Server ready,,False,732,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '136.114.0.95'. (_ssl.c:992)",True,200,559,Burp Collaborator https://burpcollaborator.net/,,,True,200,1239,Burp Collaborator https://burpcollaborator.net/,,
51.75.72.161,51.75.72.161,通过但有警告,8,9,1,88.89,False,tcp:465,True,51.75.72.161,True,188,,,True,212,,,True,288,,,True,1667,220 i0l.pw Burp Collaborator Server ready,,True,437,220 i0l.pw Burp Collaborator Server ready,,False,816,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '51.75.72.161'. (_ssl.c:992)",True,200,427,Burp Collaborator https://burpcollaborator.net/,,,True,200,899,Burp Collaborator https://burpcollaborator.net/,,
37.60.241.125,37.60.241.125,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,37.60.241.125,False,3267,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,263,,,True,291,,,True,531,220 kpa.pw Burp Collaborator Server ready,,True,483,220 kpa.pw Burp Collaborator Server ready,,False,1139,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '37.60.241.125'. (_ssl.c:992)",True,200,554,Burp Collaborator https://burpcollaborator.net/,,,True,200,1112,Burp Collaborator https://burpcollaborator.net/,,
38.100.163.97,38.100.163.97,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,38.100.163.97,False,6012,,timed out,True,233,,,True,279,,,True,529,220 c.huskpup.com Burp Collaborator Server ready,,True,449,220 c.huskpup.com Burp Collaborator Server ready,,False,562,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '38.100.163.97'. (_ssl.c:992)",True,200,485,Burp Collaborator https://burpcollaborator.net/,,,True,200,1052,Burp Collaborator https://burpcollaborator.net/,,
20.31.224.59,20.31.224.59,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,20.31.224.59,False,3379,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,379,,,True,327,,,True,671,220 prod.hackingasaservice.network Burp Collaborator Server ready,,True,545,220 prod.hackingasaservice.network Burp Collaborator Server ready,,False,1589,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '20.31.224.59'. (_ssl.c:992)",True,200,511,Burp Collaborator https://burpcollaborator.net/,,,True,200,1896,Burp Collaborator https://burpcollaborator.net/,,
34.145.243.184,34.145.243.184,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,34.145.243.184,False,3395,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,311,,,True,272,,,True,536,220 w4.to Burp Collaborator Server ready,,True,509,220 w4.to Burp Collaborator Server ready,,False,1033,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '34.145.243.184'. (_ssl.c:992)",True,200,549,Burp Collaborator https://burpcollaborator.net/,,,True,200,1312,Burp Collaborator https://burpcollaborator.net/,,
51.159.149.184,51.159.149.184,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,51.159.149.184,False,3151,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,227,,,True,219,,,True,459,220 oob.dsllaced.com Burp Collaborator Server ready,,True,436,220 oob.dsllaced.com Burp Collaborator Server ready,,False,744,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '51.159.149.184'. (_ssl.c:992)",True,200,450,Burp Collaborator https://burpcollaborator.net/,,,True,200,1583,Burp Collaborator https://burpcollaborator.net/,,
collab.pwne.xyz,collab.pwne.xyz,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,9252,,[Errno 11002] getaddrinfo failed,False,11403,,[Errno 11001] getaddrinfo failed,False,8202,,[Errno 11002] getaddrinfo failed,False,11107,,[Errno 11001] getaddrinfo failed,False,9547,,[Errno 11002] getaddrinfo failed,False,11117,,[Errno 11001] getaddrinfo failed,False,,9626,,,"HTTPConnectionPool(host='collab.pwne.xyz', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='collab.pwne.xyz', port=80): Failed to resolve 'collab.pwne.xyz' ([Errno 11002] getaddrinfo failed)""))",False,,11130,,,"HTTPSConnectionPool(host='collab.pwne.xyz', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='collab.pwne.xyz', port=443): Failed to resolve 'collab.pwne.xyz' ([Errno 11001] getaddrinfo failed)""))"
https://collab.vpn.s-force.nl,collab.vpn.s-force.nl,通过但有警告,8,9,1,88.89,False,tcp:53,True,149.210.173.3,False,3510,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,400,,,True,1278,,,True,558,220 collab.vpn.s-force.nl Burp Collaborator Server ready,,True,506,220 collab.vpn.s-force.nl Burp Collaborator Server ready,,True,2304,220 collab.vpn.s-force.nl Burp Collaborator Server ready,,True,200,636,Burp Collaborator https://burpcollaborator.net/,,,True,200,1173,Burp Collaborator https://burpcollaborator.net/,,
213.61.195.42,213.61.195.42,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,213.61.195.42,False,3078,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,220,,,True,201,,,True,415,220 collaborator.cyscssidcra.com Burp Collaborator Server ready,,True,418,220 collaborator.cyscssidcra.com Burp Collaborator Server ready,,False,527,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '213.61.195.42'. (_ssl.c:992)",True,200,1532,Burp Collaborator https://burpcollaborator.net/,,,True,200,1180,Burp Collaborator https://burpcollaborator.net/,,
burp.ninja,burp.ninja,通过但有警告,8,9,1,88.89,False,tcp:53,True,91.238.238.101,False,6009,,timed out,True,288,,,True,245,,,True,514,220 burp.ninja Burp Collaborator Server ready,,True,543,220 burp.ninja Burp Collaborator Server ready,,True,1503,220 burp.ninja Burp Collaborator Server ready,,True,200,543,Burp Collaborator https://burpcollaborator.net/,,,True,200,1602,Burp Collaborator https://burpcollaborator.net/,,
https://103.16.130.58,103.16.130.58,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,103.16.130.58,False,3626,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,363,,,True,508,,,True,662,220 c.tn2.au Burp Collaborator Server ready,,True,694,220 c.tn2.au Burp Collaborator Server ready,,False,2079,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '103.16.130.58'. (_ssl.c:992)",True,200,686,Burp Collaborator https://burpcollaborator.net/,,,True,200,1516,Burp Collaborator https://burpcollaborator.net/,,
170.64.195.90,170.64.195.90,失败,6,9,3,66.67,False,tcp:53|tcp:465|https,True,170.64.195.90,False,6012,,timed out,True,283,,,True,3356,,,True,3162,220 burp.bsec.nz Burp Collaborator Server ready,,True,1595,220 burp.bsec.nz Burp Collaborator Server ready,,False,953,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '170.64.195.90'. (_ssl.c:992)",True,200,2054,Burp Collaborator https://burpcollaborator.net/,,,False,,6499,,,"HTTPSConnectionPool(host='170.64.195.90', port=443): Read timed out. (read timeout=6.0)"
64.227.34.4,64.227.34.4,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,64.227.34.4,False,6028,,timed out,True,257,,,True,245,,,True,473,220 bc.7ei.cc Burp Collaborator Server ready,,True,506,220 bc.7ei.cc Burp Collaborator Server ready,,False,2080,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '64.227.34.4'. (_ssl.c:992)",True,200,650,Burp Collaborator https://burpcollaborator.net/,,,True,200,1172,Burp Collaborator https://burpcollaborator.net/,,
164.92.87.249,164.92.87.249,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,164.92.87.249,False,2984,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,163,,,True,175,,,True,337,220 collab.tevora.org Burp Collaborator Server ready,,True,334,220 collab.tevora.org Burp Collaborator Server ready,,False,883,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '164.92.87.249'. (_ssl.c:992)",True,200,338,Burp Collaborator https://burpcollaborator.net/,,,True,200,1145,Burp Collaborator https://burpcollaborator.net/,,
5.148.32.234,5.148.32.234,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,5.148.32.234,False,3355,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,313,,,True,297,,,True,548,220 uk.nccburp.com Burp Collaborator Server ready,,True,1530,220 uk.nccburp.com Burp Collaborator Server ready,,False,1775,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '5.148.32.234'. (_ssl.c:992)",True,200,1571,Burp Collaborator https://burpcollaborator.net/,,,True,200,3005,Burp Collaborator https://burpcollaborator.net/,,
142.93.251.143,142.93.251.143,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,142.93.251.143,False,6009,,timed out,True,252,,,True,250,,,True,501,220 collab.redsiege.com Burp Collaborator Server ready,,True,486,220 collab.redsiege.com Burp Collaborator Server ready,,False,846,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '142.93.251.143'. (_ssl.c:992)",True,200,515,Burp Collaborator https://burpcollaborator.net/,,,True,200,1047,Burp Collaborator https://burpcollaborator.net/,,
https://202.232.122.158,202.232.122.158,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,202.232.122.158,False,6008,,timed out,True,1078,,,True,71,,,True,129,220 infotest.jp Burp Collaborator Server ready,,True,143,220 infotest.jp Burp Collaborator Server ready,,False,301,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '202.232.122.158'. (_ssl.c:992)",True,200,228,Burp Collaborator https://burpcollaborator.net/,,,True,200,491,Burp Collaborator https://burpcollaborator.net/,,
https://159.223.28.15,159.223.28.15,通过但有警告,7,9,2,77.78,False,tcp:53|tcp:465,True,159.223.28.15,False,3242,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,252,,,True,237,,,True,485,220 ctl.sk Burp Collaborator Server ready,,True,500,220 ctl.sk Burp Collaborator Server ready,,False,893,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '159.223.28.15'. (_ssl.c:992)",True,200,666,Burp Collaborator https://burpcollaborator.net/,,,True,200,1328,Burp Collaborator https://burpcollaborator.net/,,
